ID,source,min_yearly_salary,max_yearly_salary,company_link,description
180923000180,NakuriGulf,,,https://www.naukrigulf.com/abdullah-a.al-barrak-and-sons-co-overview-cid-33426,"Job Description
Roles & Responsibilities
Fully familiar on procurement requirements such as Material requisition, PO placement, material expediting and delivery. Full knowledge of MTO development, Procurement plans and Spare Part Data Packages Desired Candidate Profile
Fully familiar on SAP applications and MS-Office (Excel, Word, Power point and Access) in addition to planning and communication skills

Specify work experience 10-15 years
Fresh graduate or experience Experience
Work Location Udhailiyah"
180923000031,NakuriGulf,,,https://www.naukrigulf.com/abdullah-a.al-barrak-and-sons-co-overview-cid-33426,"Job Description
Roles & Responsibilities
· Research and Development (R&D): Conducting research and participating in the development of sensor systems including radar, vision systems or IoT.
· Project Management: Supporting the planning, scheduling, monitoring, and reporting on various projects, ensuring alignment with company goals and timelines.
· Product Development: Contributing to the transformation of the developed solutions into a new product line within the Public Safety Company.
Design, develop, and test sensor systems for various applications.
Conduct research to stay updated on the latest developments in sensor technology. Desired Candidate Profile
· Educational Background: Degree or MSc in Electrical Engineering, Computer Science, Computer Engineering, telecommunication, or a related field.
· Sensor systems including radar, vision systems or IoT: Understanding sensor systems including radar, vision systems or IoT design, operation, and applications, especially in public safety.
· Project Management Principles: Experience in project planning, execution, monitoring, and reporting methodologies.
· Research and Development: Previous experience or academic projects in sensor systems including radar, vision systems or IoT or related areas is advantageous.
· Project Management: Experience in planning and executing technical projects, either in an academic or professional setting."
10923000027,NakuriGulf,"$1,081","$1,216",https://www.naukrigulf.com/data-direct-group-careers-cid-118031,"Job Description
Roles & Responsibilities

Walk In Interview @ Data Direct Group , 311 - Makeen Building, Al Garhoud, Airport Road, Dubai
10:00 AM to 12:30 PM / 02.09.2023 Saturday / only with Own Visa (Family Sponsored or Employment Visa with NOC) / Other Visa holders are not entertained.

Conducting tele sales calls to potential customers to promote and sell products or services.
Achieving sales targets and quotas as set by the company.
Building and maintaining relationships with customers to ensure repeat business.
Providing excellent customer service and addressing any customer queries or complaints.
Keeping up to date with product knowledge and industry trends to effectively sell products or services.
Maintaining accurate records of sales and customer interactions.
Following up with customers to ensure customer satisfaction and promote customer loyalty.
Adhering to company policies and procedures, including ethical conduct and compliance with sales regulations. Desired Candidate Profile
Min 6 Months Experience in Tele Sales(Any product)
Min 6 Month Experience in Call Center(Customer Service)
Own Visa Holders only"
290823000004,NakuriGulf,$271,$541,https://www.naukrigulf.com/angel-careers-cid-230608,"Job Description
Roles & Responsibilities
Assist senior engineers in designing, testing, and implementing engineering projects.
Collect and analyze data to identify trends and make recommendations for improvements.
Troubleshoot technical issues and propose solutions to optimize engineering processes. Desired Candidate Profile
Bachelor's degree in Engineering or a related field.
1-2 years of relevant work experience in the engineering industry."
250823000021,NakuriGulf,,,https://www.naukrigulf.com/gensol-renewables-trading-dwc-llc-careers-cid-230141,"Job Description
Roles & Responsibilities
We are looking for an energetic Business Development Manager to extend our reach through
expert discovery and exploration of new and untapped business Opportunities and
relationships. Our ideal candidate will be trusted to dive right in, take the lead, use initiative,
and help build our brand that makes every day commuting easier for people around the
country. Highly skilled in sales and business operations, and this person will join and inspire a
team of Like-minded go-getters to achieve company vision.
Responsibilities
• To develop sales funnel and identify potential customers matching the requirements
per business plan for short, medium & long term.
• To design & prepare bespoke business proposals and presentations depicting clear
CVPs for the potential clients.
• Manage proposal response process, including detailed RFP requirements, online bids
and inputs from various sources.
• Ability to coordinate and manage contracts, agreements while interacting with the
internal & external stakeholders including legal counsel.
• Lead and own sales pipeline and new business development opportunities
simultaneously and track & achieve targets MoM, with focus on key metrics.
• Develop strategies and positions by analysing new-venture integration and per the
requirement of the business.
• Assist in the coordination and implementation of marketing strategies, and delegate
tasks to achieve strategic goals.
• Demonstrate strong interpersonal skills with the ability to engage effectively with
various levels of management, staff, and clients.
• Coordinate with team lead/ product team to share insights and bring new features in
the customer portal showcasing continuous improvement mindset.
• To understand deal structure effectively and effectively communicate pricing and other
VAS with the existing and potential clients.. Desired Candidate Profile
Skills Required
• Graduate or postgraduate in business management, marketing, or related field
preferred.
• 4-5 years relevant experience in Dubai/ Abu Dhabi in B2B Sales, acquisitions of
brands, consultative sales – ideally in hospitality, real estate or new age mobility
(ride-hailing/Delivery apps etc).
• Prior experience in Sales, BD, Commercials & Negotiations.
• Excellent written and verbal communication skills, prior experience of working with
management level stakeholders is a plus.
• Self-starter mindset with target driven approach.
• Strong CRM skills with proven track record.
• Ability to handle multiple projects simultaneously and work under pressure.
• Proficiency in Data analysis, forecasting and budgeting.
• Ability to mentor & guide colleagues and other team members.
• Agile to adapt with the dynamic business environment and innovate on the go.
• Proficient in Microsoft Office and relevant software.

PS – this is not leasing of vehicles, but into ride hailing for short term, daily, weekly monthly rentals"
240823000046,NakuriGulf,"$1,216","$1,486",https://www.naukrigulf.com/data-direct-group-careers-cid-118031,"Job Description
Roles & Responsibilities
Conduct outbound calls to potential customers and present company products and services in a compelling manner.
Follow up on leads and prospect lists provided by the company to generate sales opportunities.
Build and maintain strong relationships with customers to ensure customer satisfaction and loyalty.
Meet or exceed monthly sales targets and goals set by the company.
Handle customer objections and concerns in a professional and persuasive manner.
Enter customer information and sales data into CRM system accurately and in a timely manner.
Continuously improve sales skills and product knowledge through training and self-development opportunities. Desired Candidate Profile
Proven track record of successful sales experience, preferably in a tele sales or telemarketing role.
Excellent verbal and written communication skills in English.
Strong negotiation and persuasion skills.
Knowledge of CRM systems and proficiency in MS Office.
Min 1 Year Experience in Any tele sales domain.
1 English & Arabic Speaker
1 English & Urdu Speaker
1 Native English Speaker(British)
Excellent English Communication is Must."
250723500037,NakuriGulf,,,,"Job Description
Roles & Responsibilities

What You ll Do
In this position you will play a key role in designing, implementing, and optimizing data infrastructure and pipelines. You should have a deep understanding of data engineering principles, possess excellent programming skills in Python and SQL, and have a strong grasp of modeling concepts.
Who You ll Work With
The Teradata Core Engineering team works with advanced database technologies allowing us to build exciting new features that unlock business value for our customers. As the Sr. Data Integration Engineer, you will report directly to the Technical Lead Data Engineer Design & Development, Data and Analytics, MEA . On our team, you will help to execute a vision that delivers technology-enabled, high-impact business outcomes for our enterprise customer base that meet the highest software quality standards.
What Makes You a Qualified Candidate
1. Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
2. Minimum of 7 years of professional experience in data engineering roles, with a focus on building and optimizing data pipelines and infrastructure.
3. Strong proficiency in Python and SQL, with the ability to write efficient and optimized code.
4. In-depth knowledge of data modeling concepts and experience with implementing and maintaining data models.
5. Solid understanding of ETL processes and frameworks, along with hands-on experience in designing and implementing ETL workflows.
6. Experience with at least one ETL tool, such as IBM DataStage, Talend, or Informatica.
7. Familiarity with data warehousing concepts and different modeling techniques, such as dimensional modeling and data vault.
8. Excellent communication and collaboration skills, with the ability to work effectively in cross-functional teams.
What You ll Bring
You are energetic, positive and outgoing. You exercise strong judgement and decision making across all aspects of your role. You re well-organized, detail-oriented and have a consistent track record as a strategic thinker capable of foreseeing impacts of simultaneous projects. You describe yourself as resourceful and have conquered the art of effective multitasking. You have superior time management skills.
Necessary Job Requirements:
Must be based in Cairo, Egypt.
Must be willing to work on-site with clients (Egyptian Government, Telecommunication Operators, and Banks) "
210823000027,NakuriGulf,,,https://www.naukrigulf.com/maitri-global-private-limited-careers-cid-227733,"Job Description
Roles & Responsibilities
The Enterprise Architecture team is responsible for ensuring that IT services are integrated, strategic, cohesive and aligned to business need. The Enterprise Architect is responsible for the overall architecture of all technology solutions and owns and manages the Sector's technology
governance processes.

Key Objectives :
Technology Strategy :
• Maintain a Technology Strategy documents to be used as reference for solution architecture and making key architecture decisions.
• Be an advocate and actively engage in designing and implementing project solutions using APIs, Micro-services to be hosted in Cloud platforms and in migrating legacy in-premise hosted applications to Cloud hosting.
• Ability to quickly understand current data structures, including sources, warehouses, lakes and analytics platforms and tooling.
• Knowledge of cloud providers, what technologies they provide, and the use cases they serve, and latest technology trends.
• While leading EA Office, create appropriate “delivery accelerators” to enhance developer productivity and encourage best practices including a measurable increase in application and service agility (reduced time and cost of change)
• Leverage digital best practices to reduce delivery risk and ensure continuous reductions of technical debt. Maintain current knowledge of industry trends and tools to provide best practice insight and best-in-class recommendations
• Own the Roadmap – the multi-year plan for developing the firm’s technology blueprint to meet business goals as understood and foreseen. The Roadmap includes target-state, interim states, and projected costs at each step
• Lead and shape architecture blueprints and roadmaps to advance CBO’s transformation priorities.
• Ensure that all components as well as their usage are consistent and in compliance with all applicable regulatory, IT, and corporate standards and policies.

Design Controls Adherence
• Support DevOps teams to track the compliance of architecture controls across all the business lines and actively support adoption of Decision Driven Design process.

Communicate
• Pro-actively communicate the adherence to architecture process, design standards, design patterns, principles in accordance to appropriate design authority governance Best Practice
• Ensure that architecture deliverables are compliant with the stated requirements, approved technologies, best practices and group strategies

Compliance
• Ensure compliance with internal and external technology standards and regulatory obligations.
• Knowledge of the regulatory environment applicable to data used within financial services. This includes data legislation both existing and proposed, and the approach and views of the local regulators.
• Experience of data governance as applied in a data management at an enterprise scale.

Risk Management
• Maintain awareness of operational risk including its identification, assessment, mitigation and control, loss identification and reporting in accordance with the Group Operations FIM.

Self-Learning
• Develop proficiency in understanding of the Architecture Practice , Design Frameworks , tooling and strategies Desired Candidate Profile
Education & Experience:
• B.S. and / or M.S. degree in Computer Science or equivalent
• 10-12 years of relevant system development, or design experience in delivery role in financial services environment
• Experience in the execution of high impact, enterprise wide, strategic programs or initiatives
• Working knowledge of a fully integrated IT environment
• Experience with the architecture of mission critical, high transaction volume environments
• Experience with the full software development life-cycle using traditional and agile methodologies.
• Experience with maintaining legacy technology environments, the strategy and architecture requirements that accompany that environment and specific experience in the use of API based architecture and integration/collaboration
• Experience in leading architecture in a modern data centric business that is complex, in relation to data tools

Mandatory professional qualifications or licenses:
Knowledge of multiple technologies including (but not limited to): C#, VB, .NET, ASP.Net, Java, and Enterprise Integrations (middleware, ETL, API etc.)

Technical Skill Set Required:
• Proven track record in pragmatic architectural/technical design in financial business systems as well as solid software development experience
• Deep understanding of Web Technologies and Service and Integration solutions - knowledge of Mobile and Tablet technology a plus
• Good understanding of usage of APIs, Micro-services.
• Good understanding of migrating and implementing Cloud based solutions.
• Track record of delivery under diversified/matrix team structure
• Sound appreciation of the full software development life cycle, including release management
• Excellent understanding of System Development Life Cycles (SDLC) both Waterfall and Agile
• Working within a large, complex and geographically dispersed organization with multi-disciplinary and multicultural diverse work environments
• Evidence of strategic leadership and management balancing personal and authentic leadership style which educates, inspires, and motivates teams and fosters community amongst disparate practice members
• Embracing Change & Innovation - A track record of delivering change which improves business effectiveness in sustainable ways.
• Making the Right Business Decisions – Results-orientated with a track record of making complex business decisions with authority, even in times of ambiguity, considering the potential long-term risks and implications."
230823500575,NakuriGulf,,,,"Job Description
Roles & Responsibilities

• Opportunity to work for a leading International organisation
• You must have a proven track record of establishing and leading metadata
About Our Client
A hugely successful and ambitious organisation with a strong, yet growing presence in multiple continents, who are investing heavily in the development of their data function. They have a well-renowned data leader who is driving the growth and evolution of data within the business and has strong backing from the board to deliver the agenda.
Job Description
• Build and define metadata management framework, policies and standards from scratch
• Initially will be Head of Metadata but will transition into VP of Data Management
• Develop the metadata strategy with the CDO
• Oversee the implementation of a metadata repository
• Establish the metadata governance frameworks, policies and standards
• Full lifecycle delivery of metadata - implement entire workflow
• Oversee the establishment of data lineage and impact analysis
• Integrate metadata management successfully with other existing systems
• Train and develop team
The Successful Applicant
• Must have extensive experience (8+ years) as a metadata professional
• Hands-on delivery experience of full life cycle metadata management initiatives
• Hands on experience of building metadata management function
• Strong knowledge of metadata, data quality and data lineage best practices and techno-functional solutions/tooling.
• Knowledge of RDBMS, data engineering, data modeling, ETL, MDM and data warehousing
What's on Offer
• Opportunity to work for an international business and work with global team
• Long-term role with exciting immediate objectives, followed by fantastic growth prospects"
210923500358,NakuriGulf,,,,"Job Description
Roles & Responsibilities

We are seeking a talented Data Scientist to join our team. As a Data Scientist, you will play a key role in leveraging data to drive business insights and support data-driven decision-making. Your expertise in statistical analysis, machine learning, and data visualization will be crucial in analyzing complex datasets, developing predictive models, and generating actionable recommendations for our organization's BI initiatives.
Job Duties:
• Conduct advanced data analysis and modeling to identify trends and patterns in large datasets.
• Collaborate with the data team to define data requirements and formulate analytical approaches.
• Develop and implement machine learning algorithms and predictive models to solve business problems.
• Apply statistical techniques to analyze data and derive meaningful insights.
• Design and develop data visualizations and dashboards to present analytical findings.
• Work with stakeholders to understand business needs and formulate data-driven solutions.
• Utilize data mining techniques to discover relationships and opportunities in data.
• Build and maintain data pipelines to support data analysis and modeling processes.
• Validate and interpret the accuracy and performance of predictive models.
• Explore and apply new data science tools and techniques to improve BI capabilities.
• Collaborate with data engineers to ensure data quality and consistency.
• Communicate complex findings and technical concepts to non-technical audiences effectively.
• Support the BI team in data-driven decision-making through insights and recommendations.
• Identify opportunities for process improvement and automation using data science techniques.
• Conduct A/B testing and experiments to optimize business strategies.
• Collaborate with cross-functional teams on data-related projects.
• Assist in defining key performance indicators (KPIs) and metrics for measuring business performance.
• Participate in data governance and data quality initiatives.
• Stay up-to-date with the latest advancements in data science and BI technologies.
• Mentor and provide guidance to junior data analysts or data team members. Desired Candidate Profile

Education:
Master's or Ph.D. in Data Science, Computer Science, Statistics.
Years of Experience
• Minimum 3 years of work experience in this field."
200923500959,NakuriGulf,,,https://www.naukrigulf.com/deloitte-middle-east-careers-cid-1000029,"Job Description
Roles & Responsibilities

Position Summary
Location
Cairo
Senior Cloud Data Platform Engineer, Cairo, Egypt
Connect to your career at Deloitte
Deloitte drives progress. Using our vast range of expertise, that covers audit, risk advisory, and consulting services across tax, legal, business, technology, and corporate finance, we help our clients become leaders wherever they choose to compete. To do this, we invest in outstanding people. We build teams of future thinkers, with diverse talents and backgrounds, and empower them all to reach for and achieve more.
What brings us all together at Deloitte? It s how we approach the thousands of decisions we make every day. How we behave, our beliefs and our attitudes. In other words: our values. Whatever we do, wherever we are in the world, we lead the way, serve with integrity, take care of each other, foster inclusion, and collaborate for measurable impact. These five shared values lead every decision we make and action we take, guiding us to deliver impact how and where it matters most.
Connect to your opportunity
Our people work in a variety of projects to solve clients' toughest data problems by combining industry experience, consulting, and analytical skills to create a lasting impact. Our projects and clients vary greatly, and your responsibilities will differ based on your level of experience/skillset and the focus of the client engagement, your role is likely to include some or all the following:
• Placing a focus upon exceeding client expectations and delivering against our continuous improvement goals, taking a client problem, and turning it into a technical solution
• Data Ingestion: Design, implement, and manage data ingestion pipelines to collect and ingest data from various sources into the cloud data platform. This might involve using tools like Apache Kafka, AWS Kinesis, or Azure Event Hubs.
• Data Transformation: Develop and maintain data transformation processes to clean, enrich, and structure data for analytics and reporting purposes. This often involves using ETL (Extract, Transform, Load) tools or scripting languages like Python.
• Data Integration: Integrate different data sources and systems to ensure data consistency and accessibility. This may involve setting up data connectors or APIs.
• Data Security: Implement and enforce data security measures, including encryption, access controls, and compliance with data privacy regulations such as GDPR or HIPAA.
• Performance Tuning: Monitor and optimize the performance of the cloud data platform to ensure efficient data processing and query performance. This may involve adjusting configurations, indexing, and caching.
• Automation and Orchestration: Create and maintain automation scripts and workflows to manage data pipelines, backups, and routine tasks. Infrastructure as Code (IAC) tools like Terraform or AWS CloudFormation may be used.
• Monitoring and Alerting: Set up monitoring and alerting systems to proactively identify and address issues with data pipelines, platform health, and data quality. Tools like Prometheus, Grafana, or cloud-native monitoring solutions can be employed.
• Documentation and Collaboration: Document data platform architecture, processes, and best practices. Collaborate with data engineers, data scientists, and other stakeholders to understand their requirements and ensure the data platform meets their needs.
Connect to your skills and professional experience
As a Senior Cloud Data Platform Engineer, you will have the following responsibilities:
• Lead a small team of data platform engineers in the design, development, and implementation of data engineering solutions.
• Gather requirements from stakeholders and translate them into technical specifications.
• Design and implement data pipelines to collect, transform, and load data into data warehouses and data lakes.
• Maintain and optimize data systems to ensure high availability and performance.
• Work with other engineering teams to integrate data engineering solutions with other systems.
• Stay up to date on the latest data engineering technologies and trends.
• Assists with the data platform blueprint and design, encompassing the relevant data platform components.
• Collaborates with the Integration Architects and Data Architects to ensure cohesive integration between systems and data models.
• High degree of (hands-on) technical guidance & vision with broad subject matter expertise in cloud, data and security technologies, specifically AWS, Azure, GCP, Oracle, and SIEM platforms (Splunk ES and Sentinel)
• Experience with Terraform
• Extensive experience and expertise across the Splunk platform, its architecture and distributed components including premium apps (ITSI, Enterprise Security, Phantom, etc )
• Experience with data streaming technologies
• Experience of agile methodologies and associated toolsets and code repositories
• Coding experience using languages such as Python and/or Bash
• Experience working with CI/CD, Infrastructure-as-Code, and other automation tools
• Strong collaboration and stakeholder engagement skills
• Self-motivated and organised person
• High level of attention to detail, the ability to think architecturally at big picture and able to translate this into practical implementation"
30723501028,NakuriGulf,,,,"Job Description
Roles & Responsibilities
Data Software Engineer Description
Job #: 90496
As a Data Engineer at EPAM, you will work alongside our technical team to develop data architectures, data pipelines, and data modelling that support big data and predictive analytics solutions. Your role will involve managing and organizing data, while also conducting analytical processing and data modelling. This position requires a strong understanding of data analytics and an innovative mindset to solve unique data-related problems.
Are you ready to contribute to an ambitious project set to revolutionize financial decision-making? Join the team developing an advanced application that integrates tax models, data ingestion techniques and decision-making factors and make an impact today.
Responsibilities
• Design, construct, install, test and maintain highly scalable data management systems
• Develop set processes for data mining, data modeling, and data production
• Collaborate with data scientists and architects on several projects
• Translate complex functional and technical requirements into detailed architecture, design, and high performing software and applications
• Ensure systems meet business requirements and industry practices
• Conduct research for industry and business questions
• Develop data set processes for data modeling, mining, and production
• Recommend ways to improve data reliability, efficiency, and quality
Requirements
• Bachelor's degree in Computer Science, Engineering, or a related field
• Proven experience as a Data Engineer, Software Developer, or similar role
• Experience with big data tools: Hadoop, Spark, Kafka, etc
• Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc
• Experience with one of the cloud providers (GCP, Azure, AWS, OCI)
• Proficiency in SQL and experience with other programming languages (Java, Python)
• Knowledge of data modeling principles and best practices
• Strong problem-solving abilities and excellent communication skills
• Experience with machine learning algorithms and data visualization tools is a plus
We Offer
• Competitive compensation depending on experience and skills
• Opportunity to work on leading edge platforms, working in a fast-paced, agile, software engineering culture
• Knowledge-sharing with colleagues from EPAM's global tech communities
• Regular performance feedback and salary reviews
• Opportunities for professional growth
• Unlimited access to LinkedIn learning solutions
•
• Some of these benefits may be available only after you have passed your probationary period
About EPAM
• EPAM is a leading global provider of digital platform engineering and development services. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a dedicated, creative, and diverse community that will help you discover your fullest potential"
290923000032,NakuriGulf,,,https://www.naukrigulf.com/medas-middle-east-software-systems-llc-careers-cid-232337,"Job Description
Roles & Responsibilities
As a Lab Machine Interfacing Developer in a software company focused on healthcare software like HIS (Hospital Information System), EMR (Electronic Medical Records), and LIS (Laboratory Information System) in Dubai, your role would involve designing, developing, and maintaining interfaces between various laboratory machines and the healthcare software systems. Here's a detailed job description for this position:

Job Title: Lab Machine Interfacing Developer

Job Description:
As a Lab Machine Interfacing Developer, you will play a crucial role in bridging the gap between laboratory equipment and healthcare software systems. Your primary responsibilities will include:
1.Interface Design: Collaborate with cross-functional teams to understand the requirements for interfacing laboratory machines with the healthcare software systems. Design interfaces that enable seamless data exchange and integration.
2.Software Development: Develop software solutions and modules responsible for connecting and communicating with laboratory machines. This may involve programming in languages such as Java, C++, or Python, depending on the technology stack used.
3.Integration Testing: Conduct thorough testing to ensure the reliability, accuracy, and security of data transfer between laboratory machines and the software systems. Debug and resolve any issues that arise during testing.
4.Compliance: Ensure that the interfaces comply with relevant healthcare standards and regulations, such as HL7 and DICOM, to maintain data integrity and patient safety.
5.Documentation: Create detailed documentation for interface specifications, configuration, and troubleshooting guides for end-users and support teams.
6.Maintenance and Support: Provide ongoing support to ensure the smooth operation of the interfaces. Address any issues, perform updates, and make enhancements as needed.
7.Collaboration: Collaborate with laboratory technicians, software developers, and healthcare professionals to gather feedback and continuously improve the interface solutions.
8.Security: Implement robust security measures to protect sensitive patient data during data transfer and storage. Desired Candidate Profile
§ Bachelor's or higher degree in Computer Science, Software Engineering, or a related field.
§ Strong programming skills in languages like Java, C++, or Python.
§ Knowledge of healthcare standards and protocols such as HL7 and DICOM.
§ Familiarity with laboratory equipment and their data communication protocols.
§ Experience in software development and integration projects, preferably in the healthcare domain.
§ Excellent problem-solving and debugging skills.
§ Strong communication and teamwork abilities.

Preferred Skills:
§ Knowledge of healthcare software systems like HIS, EMR, and LIS.
§ Experience with database management systems.
§ Understanding of network protocols and security measures.
§ Certification in relevant healthcare IT standards (e.g., HL7 certification).

This role is critical in ensuring the efficient and accurate exchange of data between laboratory machines and healthcare software, ultimately contributing to better patient care and data management within the healthcare organization."
41023000063,NakuriGulf,,,https://www.naukrigulf.com/national-food-product-company-llc-careers-cid-93126,"Job Description
Roles & Responsibilities
The purpose of this role is to carry out the full scope of activities and processes in terms with sales budget, market analysis, sales data management which in order to provide an excellent service to the sales team and other internal customers. The role will be as well in assisting to provide services that will indirectly enhance the service received by customers and increase the overall productivity.

ESSENTIAL ACCOUNTABILITIES, RESPONSIBILITIES AND KPIs
• Assist operation lead in developing and reviewing sales budget and forecasting report.
• Monthly preparation of Sales Force Targets (Channel wise, Area wise, Route wise & Product wise).
• Collect, analyze, evaluate and report data in order to increase sales productivity.
• Monthly preparation of group brand performance analysis for YTD comparisons
.• Monthly preparation of product and area wise Sales Ratio analysis & Contribution analysis report.
• Concluding commission file on monthly basis for sales team.
• Coordination with Marketing for sales activities.
• Support Modern Trade team and Trade Marketing with figures analysis. Desired Candidate Profile
• 2+ years of experience in FMCG industry
• Minimum 2-5 years of experience as a Junior Sales Analyst or similar role
• Understanding of sales process
• Knowledge in working with UAE market
• Good time-management skills
• Organization and planning skills
• Strong communication, analytical and administrative skill"
140923000183,NakuriGulf,"$1,216","$1,351",https://www.naukrigulf.com/quick-plus-government-transactions-llc-careers-cid-182727,"Job Description
Roles & Responsibilities
Job Description: IT Technician
 #### Company: Amer Quick Plus
 *Location:* Dubai
 *Experience:* Minimum 2 years in a similar role in Dubai
 #### Job Summary:
 We are seeking a skilled IT Technician to join our dynamic team at Amer Quick Plus, a recognized leader in business setup services in Dubai. The ideal candidate will have a minimum of 2 years of experience working in a similar capacity in Dubai, bringing a deep understanding of the local business environment and IT requirements.
 #### Key Responsibilities:
 1. *Infrastructure Management*
   - Install, configure, and maintain hardware and software components.
   - Ensure network security and connectivity are maintained at optimal levels.
   - Manage servers, including database and firewall administration.
 2. *Technical Support*
   - Provide prompt and efficient IT support to all departments, addressing any issues related to computers, printers, servers, and network systems.
   - Assist in troubleshooting both hardware and software issues, ensuring minimal downtime.
 3. *Data Management*
   - Implement and oversee backup and recovery solutions.
   - Ensure data integrity by regularly monitoring data storage solutions and implementing necessary security protocols.
 4. *Project Management*
   - Collaborate with various departments in the implementation of IT projects.
   - Assist in planning and execution of system upgrades and migrations.
 5. *Documentation & Compliance*
   - Maintain accurate documentation of IT processes, policies, and configurations.
   - Ensure compliance with local and industry-specific data protection regulations.
 #### Qualifications:
 - Bachelor's degree in Computer Science, Information Technology, or a related field.
- Minimum 2 years of experience in a similar role in a company of comparable scale in Dubai.
- Proficiency in network management and data backup/recovery.
- Strong knowledge of hardware and software troubleshooting.
- Familiarity with various operating systems and databases.
- Excellent communication and interpersonal skills.
 #### Skills:
 - Exceptional problem-solving abilities.
- Attention to detail and a high level of accuracy.
- Ability to work independently and as part of a team.
- Time management skills with the ability to prioritize tasks effectively.
 *Join us at Amer Quick Plus*, where we provide an encouraging environment that fosters growth and innovation. Leverage this opportunity to be a part of a visionary team, steering businesses to new heights in Dubai.
 Note: Amer Quick Plus is an equal opportunity employer. We encourage applications from candidates of all abilities, backgrounds, and experiences"
