ID,source,min_yearly_salary,max_yearly_salary,company_link,description,python,sql,r,scala,tableau,power bi,mysql,postgresql,nosql,etl,dax,aws,azure,junior,mid,senior
3741646121,LinkedIn,52460.0,52460.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereDATA ANALYSTUP TO £43,000REMOTEThe CompanyAn insurance provider specialising in home cover, backed by an industry leader.The RoleThe role will involve:Ensure data is in the right place and accessible to the right peopleEnsure data is fed into underwriting and reports are accurateCleansing dataUnderstand and analyse claims spendWork closely with various stakeholdersYour Skills And ExperienceClaims backgroundStrong experience with SQLData visualisation with Power BI and TableauPython/RThe BenefitsThe selected candidate will receive up to £43,000 depending on experience and requirements.How To ApplyPlease register your interest by sending your CV to Leah McAllister via the Apply link on this page. Please note this company cannot offer sponsorship.To Apply for this Job Click Here
",True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True
3741641919,LinkedIn,36600.0,48800.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereDATA ANALYST £30,000 - 40,000 NOTTINGHAM Opportunity to work within an innovative data driven environment within a global international financial brand!The CompanyA data 1st financial brand who are innovative with tech and utilise the latest tools to solve problems. This customer focused brand will enable you to grow your career and develop your skills within a team of experts and data leads!THE ROLEAs a Data Analyst Your Focus Will Be To Understand The Customers Through Deep Dive Analytics, Specifically You Will Have ToUse SQL to query data and provide insights into customer segmentation, retention and engagement Predict how business decisions may be responded to by the customer, allowing the business to strategically plan releases and product launches Run tests in customer acquisition to allow for better marketing decisions to be made and enable customers to experience a more personalised experience Take part in wider business insights, building reports through PowerBI that work to make informed decisions across the group Your SkillsThe successful candidate will have the following skills and experience:Strong SQL to query and code large data sets, being analytically minded and a passion for data led decisions Data visualisation experience in PowerBI/Tableau or Lookr Experience working across different teams pulling data from a wide range of sources Great communicator and able to convey complicated technical terms in digestible language The Benefits£30,000 - 40,000 annual salary, flexible working and competitive benefits.How To ApplyPlease register your interest by sending your CV to Gerard Matthews via the apply link on this page.Data Analyst, Data Analytics, SAS, Python, R, Data Modelling, Google Analytics, Adobe Analytics, Coremetrics, GA, AA, Clustering, Propensity Modelling, Segmentation, CRM, CRM Analytics, Marketing Analyst, Insight Analyst, Growth Analyst, Customer AnalyticsTo Apply for this Job Click Here
",True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True
3741640736,LinkedIn,42700.0,51240.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereDATA ANALYST LONDON£35,000- £42,000 +BONUS +BENEFITSThe CompanyThis organisation is one of the leading insurance providers that offer their services online. This role will sit in the lending side of the business which operates as a start-up type business within a larger secure organisation. You will work in a fast-paced environment with modern tech - Snowflake being the warehouse.THE ROLEAs Data Analyst, some of your main responsibilities will be:Working across the pipelines and warehouseYou will manage and own the day-to-day dataflows from source to ingestionWork on ETL processes using SQL, ingesting the data into SnowflakeYou will provide recommendations to stakeholders about how to optimise the pipelines and the data journeyYour Skills And ExperienceA successful Data Analyst will have:Experience in the insurance/finance sector would be beneficial.Experience working as a BI Developer/Engineer/Analyst focusing on the backend.Experience using SQL and Snowflake would be ideal.Knowledge of data quality and how to provide data recommendations to business stakeholders.The BenefitsA salary of £35,000-£42,000.Comprehensive bonus and benefits package.Remote first contract, with options to go in office if you'd like.How To ApplyPlease register your interest by sending your CV to Lydia via the apply link on this page.To Apply for this Job Click Here
",False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True
3741237348,LinkedIn,,,https://uk.linkedin.com/company/sainsburys?trk=public_jobs_topcard_logo,"
Job DescriptionSainsburys Tech - Associate EngineerWhy join usJoining us at Sainsbury's means becoming part of a multi-channel, multi-brand business that serves millions of customers daily, with an unrivalled volume and complexity of data. As an Engineer (iOS), you'll have the opportunity to work in an inclusive and agile environment, where curiosity and experimentation are encouraged. By leveraging cutting-edge technology, you'll contribute to building scalable, high-performance products that provide our customers with an exceptional shopping experience, such as our award-winning Smartshop app. You'll have the chance to solve real-world challenges, see your creations in the hands of millions, and be part of a progressive engineering community that embraces innovation and continuous improvement. With a focus on work-life balance, attractive benefits, and the opportunity to explore emerging technologies and grow professionally, joining us means being part of a team where you can truly make an impact.What you'll doYou will play a vital role in creating and delivering scalable, high-performance products that provide our customers with an exceptional shopping experience. Working within one of our Engineering teams, you will utilise best practise architectural and engineering principles to design and develop large-scale, high-performance services using technologies such as Swift, Android, Kotlin, ReactJS, and Golang. In this role, you will contribute to our product technical roadmap, implement cloud and container technologies on platforms like AWS, Azure, and Google Cloud, and lead the design and support of services and internal frameworks to enhance our capabilities. You will also consider optimisation of the OPEX and CAPEX budget as part of the operate and run process. With your expertise in programming languages and engineering practices, you will drive continuous improvement, advocate for agile/lean delivery methodologies, and demonstrate a passion for delivering solutions to our customers while embracing emerging technologies. Your commitment to enhancing your knowledge and supporting your colleagues will contribute to the success of our team and the fulfilment of our customers' needs.Who you areYou are a highly skilled professional with a passion for creating scalable and high-performance products using cutting-edge technology. With your expertise in programming languages such as Swift, Android, Kotlin, ReactJS, and Golang, you possess the technical craftsmanship to design and develop large-scale services, including websites, apps, microservices, and event-driven architectures. Your knowledge and experience of testing methodologies, cloud technologies, and engineering principles enable you to make informed decisions and contribute to the product technical roadmap. Your self-drive, curiosity, and continuous improvement mindset allow you to challenge the status quo and deliver innovative solutions that enhance our customer experience. As a collaborative member of the engineering community, you strive for excellence and embrace agile/lean delivery methodologies. With your dedication to technical growth and commitment to DevSecOps principles, you contribute to the overall success of our products and the satisfaction of millions of customers across the UK.
      ",False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True
3741645136,LinkedIn,48800.0,61000.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereData AnalystLondon£40,000 - £50,000The CompanyJoin a leading insights agency specialising in geospatial analytics solutions aimed at optimising customer engagement. Our client is at the forefront of providing innovative analytics and sustainability reporting to inform strategic decisions. They are dedicated to leveraging data-driven insights to enhance customer engagement and contribute to sustainability efforts. They are seeking a skilled Data Analyst with SQL and Python knowledge to join their dynamic team.The RoleAs the Data Analyst, you will play a pivotal role in providing actionable insights through geospatial analytics for customer engagement. You will also contribute to sustainability reporting efforts. Your proficiency in SQL and Python, coupled with your analytical skills, will enable you to analyse data and contribute to both customer engagement and sustainability initiatives.Responsibilities Collaborate with cross-functional teams to define data analysis objectives for geospatial analytics. Utilize SQL and Python for data extraction, transformation, and analysis. Develop and maintain geospatial analytics models for customer engagement. Generate sustainability reports to track and communicate environmental impact. Analyze data to provide actionable insights for customer engagement and sustainability. Translate complex data-driven findings into actionable recommendations. Stay up-to-date with industry trends and best practices in geospatial analytics and sustainability reporting.Skills And ExperienceTo excel in this role, you should possess: Proven experience in data analysis, preferably with a focus on geospatial analytics. Proficiency in SQL and Python for data analysis. Strong analytical skills and the ability to translate data into actionable insights. A passion for leveraging data for customer engagement and sustainability efforts. Excellent communication skills to convey insights and recommendations effectively.Benefits Competitive compensation package up to £50,000. Comprehensive benefits package, including professional development opportunities. Opportunity to work with a leading insights agency and contribute to data-driven strategies for customer engagement and sustainability. Collaborative and innovative work environment that values creativity and teamwork.If you're a Data Analyst with SQL and Python knowledge and a passion for geospatial analytics and sustainability reporting, we invite you to apply.To Apply for this Job Click Here
",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3741641980,LinkedIn,52460.0,52460.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereData AnalystNottingham (Hybrid 2-3 days a week on-site)Up to £43,000The CompanyYou will be joining a great Global bank who provide credit cards, loans and saving accounts. They are currently going through a huge digital transformation so are looking for Analysts to come in and cover usual business objectives as well as working on projects within 3 major areas such as Customer Campaigns, Events processes and Business Reporting.The RoleThe role is a FTC of 18 months with the potential of securing a permanent role after depending on work performance.As a Data Analyst, You Will Be Responsible For Analysing a huge volume of data, prior experience is required! Working closely with stakeholders and other teams to make data more self-sufficient Using data sources to provide insights to the business Extracting data and making business data more consumableSkills/RequirementsExperience in the following: SQL Data Visualisation tools R or Python Strong communication skills.To Apply for this Job Click Here
",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3741644519,LinkedIn,97.6,0.0,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard_logo,"
To Apply for this Job Click HereSenior Data Engineer/Web ScraperRemoteUp to £80, 000PermanentAn international art services company is looking for a Senior Data Engineer.The CompanyThe company collaborates with renowned artists in various artistic disciplines and employs modern technologies and tools to enhance the art experience. They have also developed their own tools using ML and AI.They have a large technical team that is very cross-functional, and they utilise cloud infrastructure and coding practices to meet stakeholder requirements.The Role And ResponsibilitiesObtain data from websitesImplementing and deploying data acquisition pipelinesProcessing, cleaning, and storing data accuratelyYour Skills And ExperienceExperience with web scraping, ideally using Scrapy (essential)Experience with Python, AWS, and CI/CDExperience with NLP (desirable)BenefitsUp to £80, 000 salaryRemote role Data-focused company with cutting-edge technologies To Apply for this Job Click Here
",True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True
3740057319,LinkedIn,,,https://fr.linkedin.com/company/capgemini?trk=public_jobs_topcard_logo,"
Job Title: Principle Data Scientist/Artificial Intelligence EngineerLocation: UK WideTravel Frequency: Hybrid (Need to travel on-site 1-2 days per week to any nearby Capgemini office)Working Pattern: Full-time PermanentThe Job on OfferWe help our clients move from just testing ideas and concepts to being able to fully exploit their data using the power of AI & Analytics to deliver real business value at scale across the organisation. We don’t have a typical day or a typical project which means we are kept on our toes and constantly learning. We work on small advisory or proof of value engagements all the way up to very large industrialised solutions across an array of public and private sector clients.Your RoleWe are looking for technical knowledge in areas such as machine learning, GenAI, computer vision and so on, combined with great solution architecture and software engineering skills, that will allow us to design and build solutions which can be deployed at scale!We are looking for individuals who can help our clients to identify & define the problems they need solving and explain in a business value focused way how the solutions we deploy would help them achieve their goals.Your profileCapabilities in a range of AI techniques (e.g. GenAI, supervised and un-supervised machine learning techniques, deep learning, graph data analytics, statistical analysis, time series, geospatial, NLP, sentiment analysis, pattern detection, etc.).Strong communication skills for both presenting work to clients, disseminating complex information in an easy-to-understand form on a day-to-day basis, and managing stakeholders.Data Science Platforms - Experience using the latest Data Science platforms (e.g. Databricks, Dataiku, AzureML, SageMaker) and frameworks (e.g. Tensorflow, PyTorch, MXNet, scikit-learn)Cloud platforms - Experience building and deploying solutions to Cloud (AWS, Azure, Google Cloud) including Cloud provisioning tools (e.g. Terraform).You will be required to pass through SC Clearance if you are successful in this recruitment process, which is a condition of undertaking the role. Please ensure you are aware of the requirements before submitting your application. For more information about Security Clearance you can check the requirements in advance online at https://www.gov.uk/government/publications/united-kingdom-security-vetting-clearance-levels/national-security-vetting-clearance-levels.Why Capgemini is UniqueAt Capgemini we don’t just believe in Diversity & Inclusion, we actively go out to making it a working reality.Driven by our core values and Active Inclusion Campaign, we build environments where you can bring you whole self to work.Get the Future You WantGrowing clients’ businesses while building a more sustainable, more inclusive future is a tough ask. But when you join Capgemini, you join a thriving company and become part of a diverse collective of free-thinkers, entrepreneurs and industry experts. A powerful source of energy that drives us all to find new ways technology can help us reimagine what’s possible. It’s why, together, we seek out opportunities that will transform the world’s leading businesses. And it’s how you’ll gain the experiences and connections you need to shape your future. By learning from each other every day, sharing knowledge and always pushing yourself to do better, you’ll build the skills you want. And you’ll use them to help our clients leverage technology to grow their business and give innovation that human touch the world needs. So, it might not always be easy, but making the world a better place rarely is. Capgemini. Get The Future You Want. About CapgeminiCapgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its purpose of unleashing human energy through technology for an inclusive and sustainable future. It is a responsible and diverse organization of over 360,000 team members in more than 50 countries. With its strong 55-year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from strategy and design to operations, fueled by the fast evolving and innovative world of cloud, data, AI, connectivity, software, digital engineering and platforms. The Group reported in 2022 global revenues of €22 billion.
",False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
3736825370,LinkedIn,46360.0,51.24,https://uk.linkedin.com/showcase/reed---technology/?trk=public_jobs_topcard_logo,"
        Software Integration Engineer/Systems Integration EngineerType: PermanentLocation: Winnersh - This can be a Hybrid role, but expectation is to be on site circa 3 days a week.You will be required to go through SC Clearence if successful in securing this role Software Integration Engineer required to join a multinational company specializing in security and identity solutions on a permanent basis.The chosen candidate will design and implement solutions on the clients applications and products. This will involve implementing customer specific requirements by configuring and customising biometric applications and systems to develop customer specific software components.This is rare opportunity to join a multi-national company who are a leader in their field.Role ResponsibilitiesDefines integration and test strategy, test plan and tests scenarios; and ensures requirements traceability and coverage,Defines/help to define and use DevOps and CI/CD approach,Builds the integration environment and installs the solution or upgrades it,Performs system integration and validation test including load, performance, high availability, accuracy and security tests,Investigates issues by analyzing logs during tests execution, reports incidents through configuration management tool and monitors them until closure,Produces documents that will allow proper installation, testing, operations and administration,Prepares and provides training for customer, support & maintenance teams,Supports pre-sales teams on specific technical requests on integration activities.Key technical skills - not all of these are essential for the role it just gives an idea of tech stack/systems you will work with. Knowledge in Linux and on other OS (Windows, ...),Knowledge of testing and monitoring tools (SOAPUI, Selenium, Jmeter, …),Scripting knowledge (Bash, Python...) and relational/NoSQL Database knowledge,Network (TCP/IP, HTTP) and security (SSL, TLS, PKI, …) knowledge,Knowledge in Docker & Kubernetes,Knowledge on virtualization, Cloud, etc.,System & IT architecture knowledge,Basic knowledge about one of the high-level programming languages to allow read and understand source code,Knowledge of DevSecOps tools and CI/CD Knowledge like Jira, Testlink, Jenkins, Ansible, Terraform, etc.,Fluent in English both oral and written.Key Soft Skills & BehaviourCustomer oriented,Interpersonal and communication skills,Constructive collaboration,Problem solving skills.Software Integration Engineer/Linux Systems Integrator/Systems Integrator/System Integration Engineer/Software Integrator/Systems Integration Analyst/Linux Systems Integrator/Systems Integration Specialist/Software Systems Integrator/Test and Integration Engineer/Linux Contact: Dominic Ship  Reference: Totaljobs/X3-947835  Job ID: 101138927
",True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True
3740543570,LinkedIn,85000.0,105000.0,https://www.linkedin.com/company/coterieinc?trk=public_jobs_topcard_logo,"
The Role:The Coterie Analytics team forwards strategy and operations across the organization through the ingestion, transformation, modeling, aggregation, and analysis of data. We partner closely with our stakeholders across the organization to make sense of and tell stories that drive better ideas, decisions, and outcomes.As a Data Analyst, you'll support the day-to-day operations across the entire Coterie org (growth, product, CX, finance, operations, etc). You'll partner with the Senior Analytics Engineer to keep our data models in pace with our ever-evolving business and to develop solutions to new data challenges. You'll be Looker advocate and expert #1 and be a constant partner to our stakeholders to keep them on top of business and functional area performance, identify key drivers of new trends, and automate time-consuming manual reporting tasks. We're a small, but mighty Data team so you will have exposure to a lot of areas of the business and to functional areas within Data & Analytics.Data Stack: Fivetran (some Stitch, Airbyte), dbt, Snowflake, BigQuery, Looker, Hex, Google Analytics 4, Google Tag ManagerAreas of responsibility:Perform ad hoc analyses, and partner with the Senior Analytics Engineer to operationalize repeated analyses. Contribute to our dbt and LookML projects through field and metric creation as business needs evolve. Create new and maintain existing reporting, dashboards, and alerts in Looker to support discovery, monitoring, analysis, and operational task automation. Support data collection practices, including QA'ing experiment treatments and releases for web event tracking integrity, along with providing requirements for new event and event parameter creation. Unlock insights to enhance the Coterie customer experience and drive the business forward. Be a data mentor to business stakeholders - educate them on the data available to them, how to best use that data, and how to level up their Looker skills. Qualifications:1-2 years of experience in an analytical role or a Master's degree in a technical field, such as Statistics, Finance, Business Analytics, Economics, Engineering, or similar. Solid SQL foundation, including CTEs, window functions, and datetime handling. Ability to develop trust and relationships with a variety of stakeholders. Stellar organizational and communication skills. Intellectual curiosity and analytical follow-through (you always ask ""why?"" and think about how you could answer that question)Superior analytical, problem-structuring, and visualization skills - you can get to the heart of a problem, identify what you need to answer the question, and present it in a manner that will inform decision-making. Bonuses:Familiarity or experience with dbt and/or relational databases. Experience crafting dashboards and self-service capabilities for stakeholders through BI reporting tools (Looker, Tableau, Power BI, etc). Experience applying statistical techniques to understand and quantify the relationships between metrics and differentiate between correlation and causation. Experience with Python and/or R for analytical purposes. The expected salary for this role is $85,000 - $105,000, depending on a number of factors including job, level, experience and skill set.Benefits:Great compensation packageMeaningful equity stakeMedical, Dental, and Vision insurance 401(k) with matching16 week Parental LeaveMaven - family planning program for employees and partnersCommuter benefits thru WageWorks50% employee discount code that can be applied on all orders for your household$900 Work-from-home furnishing stipend Flexible work environmentUnlimited paid time offCommitment to Equal Opportunity Coterie provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.
      ",True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True
3741651805,LinkedIn,85000.0,10.0,https://www.linkedin.com/company/aetos-systems-inc.?trk=public_jobs_topcard_logo,"
Who We Are!Aetos Systems, Inc. was founded in early 2007 to provide a unique work experience. Employees are the foundation of our business. Our leaders work hard every day to empower and support our employees in the development of their careers, giving back to their community and providing their expertise and innovations to our customers - solving real world business problems. Our culture focuses on our people -- our strongest asset -- ensuring they have an environment to provide best-in-class service and solutions to our customers. We always strive to do the right thing.Have you imagined working for a dynamic small business where you are heard, highly regarded and able to do what you love all in one package? This is your opportunity! Join now!Aetos Systems, Inc. is looking for a highly talented Data Analyst with advanced analytical, critical thinking and problem-solving skills to support NASA’s Office of STEM Engagement in strengthening involvement with educational institutions to ensure that NASA can meet future workforce needs in the fields of Science, Technology, Engineering and Mathematics (STEM). The Office of STEM Engagement seeks to foster the high-quality engagement of students, faculty and minority serving institutions (MSI) and the broader community in NASA’s missions and research.ResponsibilitiesAetos’ data analyst will support NASA’s internal and external stakeholders with MSI data, analysis, and reporting to facilitate communication, networking, and collaboration. They will perform data analysis at a level commensurate with executive and legislative decision makers and for the purposes of informing decision making at a national level.The position primarily resides off -site and follows a traditional work schedule incorporating 9:00 am – 5:00 pm Eastern Standard Time (core hours).Additional responsibilities include:Perform quantitative and qualitative data analysisFunction as an internal consultant to the organizationDevelop reporting solutions and analytic methodologiesEstablish and present data analysis for internal and external customersResponsible for the process of business needs collection and documentation; data and systems analysis; report design and creation; data findings formatting, aggregation, and presentation; results analysis; documentation of processes and findingsWork directly with clients, project, and business leaders to identify analytical requirementsProvide data analysis for NASA, Congressional, and White House Initiative reports and assist in the creation of reports to include graphs and tables to convey information to diverse audiences for different purposes. Leverage enterprise resources, tools, and platforms to support scheduled and AD HOC MSI reportingReport, analyze, visualize, and synthesize data. Create reports to inform goals, metrics, decisions, and presentations. Support the analysis of legacy data to standardize reporting analytics. RequirementsBachelor's degree with specialization in a related field and at least two (2) year of relevant experienceSkillsMicrosoft Office (word, PowerPoint, Excel, OneNote, Outlook, etc.)Collaboration software (Microsoft Teams, G-Suite, SharePoint, etc.)NASA reporting platforms (Business Objects Warehouse (BOBJ), NASA Procurement Data View (NPDV), Federal Data Procurement System (FDPS), etc.)Ability to analyze, interpret and visualize data for internal/external reportsAbility to adapt to changing requirements for analysis and reportingAbility to learn new skills to report and analyze dataMust be a U.S. citizen with ability to pass a background investigation.BenefitsWhat we offer:Competitive salariesEducation and professional development assistanceMultiple healthcare benefit packages & 24/7 virtual on-demand doctors’ visits401KDave Ramsey’s SmartDollar Financial Wellness programCivic Leave – time off to support your favorite charity or communityPaid time off for personal leave and holidays
",True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3740527130,LinkedIn,,,https://www.linkedin.com/company/techtamminallc?trk=public_jobs_topcard_logo,"
Job Title: Data AnalystLocation: Lake Mary, FLGC and US Citizen (w2 role)Job DescriptionManages a small to medium-sized team responsible for the design and development of the corporate information bank.Manages analysis of application data requirements for new and enhanced data processing applications and the development of conceptual and logical models of the data as a prerequisite for physical database design.Manages the analysis and design of data models and logical databases at the data element level consistent with the corporate architectural models.Coordinates the logical design of databases to promote data sharing and to reduce redundant data processes across multiple computing environments (e. g. , host based, client server, distributed systems, Web, e-commerce).Manages the identification and analysis of corporate-wide information flows and interfaces between business processes to develop logical database designs, detailed data models and relational database designs.Establishes and maintains standards for defining, naming, and creating data elements.Provides comprehensive consulting to client and IT management and staff in the identification and resolution of information flow and content issues.Participates in the recruiting process; instructs, assigns, directs and reviews the work of other data analysts; prepares performance reviews and provides ongoing feedback.Manages a data modeling/warehousing team.Contributes to the achievement of team objectives.QualificationsAdvanced degree in computer science or a related discipline, or equivalent work experience required.8+ years of experience in all phases of data modeling, data warehousing, data mining, data entity analysis, logical database design and relational database definition, or an equivalent combination of education and work experience required; experience in the securities or financial services industry is a plus.Business Analysis in SAFe/Agile EnvironmentExperience in Fintech compliance such as AML, KYC, Surveillance, SanctionsData Analytics
",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3741509065,LinkedIn,180.0,180.0,https://www.linkedin.com/company/whop-io?trk=public_jobs_topcard_logo,"
        Senior Data AnalystAbout Whop:Whop is building a platform to service the internet economy. Millions of people are building new products that they are selling guerrilla style on social media and on forums throughout the internet. Whop gives these sellers a sleek storefront that can accept payments, seamlessly deliver digital products, and attract new customers visiting our marketplace. We currently handle over $180M+ in yearly payments with thousands of active merchants. To further our important mission of helping everyone start internet businesses, we are looking for an experienced data analyst to join our team. This role will be focused on standing up our data science function from the ground up. You will drive strategic initiatives for our product and our go to market team by leveraging the vast amount of data that we have available.About the role:Title: Senior Data Analyst✅ Salary: $150K - $190K | Equity: 0.05% - 0.15% ($60K-$180K)❤️ Unlimited PTO, Health, Vision, and Dental coverage📍 Brooklyn, NY You’ll be working in our beautiful office building in front of Domino park, facing the East river.🥙 Daily $20 lunch, $25 dinner Uber credits💪 State of the art gym access in beautiful office buildingWhat does the role look like?You will be our very first Sr Data Analyst. Reporting to the Head of CX, your main job is to turn our large amounts of data into clear insights. Your dashboards will not just display information; they will help guide our key business decisionsGiven that we are a marketplace, you will gain an acute understanding of supply side and demand side behavior. You will have an amazing understanding of what makes our buyers and sellers tick, what types of products are popular, and what we need to dive deeper into as a company. You will be able to craft creative stories with our data. You will be writing raw SQL and working with other teams to drive data-based insights.Beyond crafting SQL dashboards, you'll spearhead our A/B testing initiatives, unraveling what truly resonates with our users. Dive deep into the metrics, understand the time spent on dashboards by sellers/customers, and unearth opportunities to enhance their experience. Every tweak, every change, every feature – you'll be instrumental in optimizing them based on data-driven evidence.Your partners in this journey will be the Product, Growth, and Operations teams. Expect plenty of brainstorming, discussions, and data-driven decisions!Your first 30 days will look like the following:Within 7 days: Immerse yourself in our database. Understand our table structure and begin crafting your first dashboard relating to category based insights.Within 14 days: Showcase your first fully operational dashboard. Dive deep into the insights and guide our teams in making informed decisions.Within 30 days: You're now in full swing – churning out multiple dashboards, flagging essential metrics, and highlighting growth opportunities. At this point, you are a trusted partner in virtually every decision our business makes.Who you are:Your passion for data is evident. It's not just numbers and figures to you; it's a narrative that fuels impact. At a glance, you can discern patterns, trends, and anomalies. You've thrived in environments where you've used data to inform marketing strategies, refine customer experiences, and optimize operations. Your past roles have made you proficient and excited about SQL and A/B testing.You're an initiator. You aren’t told what questions to answer, you ask the questions yourself. When faced with a complex problem, you don't wait for directives; you jump right into the thick of things. You are an expert in SQL and you have mastered the art of A/B testing. You fundamentally understand marketplace dynamics. You're not just looking to build dashboards; you aim to create comprehensive tools that provide insights, guiding decision-makers at every turn. You aren’t afraid to surface insights either. You are vocal about what you find and strive to make surface fascinating discoveries with other team members.Your colleagues describe you as ""unstoppable"" and ""meticulously detailed"". Your proficiency in managing multiple projects shines brightly, and your ability to articulate results and insights speaks volumes of your communication skills. You've always gravitated towards cross-functional roles, seamlessly integrating with various teams, ensuring that data is at the forefront of every major decision.In the booming realm of e-commerce, where our marketplace thrives, you understand that data is king. And as our first Sr Data Analyst you're not just joining a team; you're setting the standard, laying down the tracks for every data-driven endeavor we embark on.Qualifications:You come with a rich experience of 5 years, preferably from a high transaction volume marketplace company. SQL isn’t just a skill; it's your second language. We expect you to have a clear idea of the dashboards you've created and the impact they've had. Your technical acumen will be coupled with your ability to demystify complex data sets, offering clear insights and strategies. A proven ability to juggle multiple projects and maintain keen attention to detail is imperative. You communicate results with clarity, always focusing on the impact. Your experience working alongside cross-functional teams and driving results is a testament to your collaborative spirit.
",False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3740219360,LinkedIn,,,https://www.linkedin.com/company/estaffinginc?trk=public_jobs_topcard_logo,"
Job Title - Sr. Data Analyst: Washington, DCLocation- Washington, DCJob Type- Full TimeShift- Day Job Requirements-An Active DoD Issued Secret Clearance at the time of application. Bachelor’s Degree in an applied mathematical discipline such as physics, engineering, computer science, or similar, and 5 to 7 years of relevant experience is required. Experience supporting senior leaders and collaborating across large enterprises. Excellent communication (i.e., oral, writing, presentation) skills for briefing Flag/SES leaders; specifically, presentation skills. Experience using at least one statistical analytic package (Minitab, SPSS, etc.) and SQL Experience with data visualization using Tableau. NAVSEA or Navy experience, either active duty officer or as a contractor Project Manager and/or Ship Building Specialist. Apply for full job position and will share full job details in your email id.#DataAnalyst #SecurityClearance #DoDIssuedSecretClearance #BachelorDegree #Mathematics #Engineering #ComputerScience #Collaboration #CommunicationSkills #PresentationSkills #StatisticalAnalysis #DataVisualization #SQL #NAVSEA #NavyExperience #MachineLearning #DataScience #DataAnalytics #DataManagement #MetricsAnalysis #DashboardDevelopment #Teleworking #DataVisualization #Tableau #DataAnalysisTools #BusinessValue #DataMining #PredictiveAnalysis #DataInterpretation #MachineLearningMethods #StatisticalMethods #BusinessSolutions #AnalyticsJobs #SeniorDataAnalyst #DataAnalyticsCareer #GovernmentJobs #WashingtonDCJobs #JobOpportunity #DataScienceJobs #BusinessAnalysis #MaintenanceMetrics #AdvancedAnalytics #LeadershipBriefs #DataManagementSchemas #ProductivityImprovement #StatisticalAnalysis #PredictiveModeling #DataQuality #DecisionMaking #StakeholderEngagement #BusinessProcesses
      ",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3740219807,LinkedIn,60.0,70.0,https://www.linkedin.com/company/skyrecruitment?trk=public_jobs_topcard_logo,"
Junior Data BI Analyst (Entry Level) - US Residents only, Full-Time, Salary $60K-$70KMinimum 1 year of project experience required - fully remote position. Freshers are also encouraged to apply!About us: SkyRecruitment company is a specialized organization that connects employers with qualified individuals. It strives to focus on providing quality recruitment services. SkyRecruitment aims to match employers with qualified candidates. They have a customer-centric approach and strive to ensure a successful match for both parties. The company values transparency and honesty in its recruitment process.RequirementsJob ResponsibilitiesMandatory Skills Description Bachelor's Degree required with an emphasis in business, economics, math, engineering, or analytics preferred (or relevant work experience). Advanced degree or certification preferred. 1+ years, with at least 1 year of analytic experience Proficiency in interacting with various database and file storage systems (Examples: Oracle, Hadoop, NoSQL). Understanding of join types. Experience with data manipulation languages, such as SQL, required Knowledge of statistical concepts and analytic techniques, including descriptive statistics, forecasting, economic modeling, exploratory analysis, and variance analysis required. Ability to perform univariate analytic analytical techniques Experience using Microsoft Excel, including the use of pivot tables, formulas, macros, VBA, charts/graphs Experience with visualization tools such as Tableau, PowerBi, or QlikView. Strong analytical, critical, and systems thinking required. Nice-to-Have Skills Good understanding of Agile framework (SCRUM) Familiarity with Salesforce is a plus.Special Benefits you will love:Flexible vacation paid unlimited holidays and paid sick daysHealth, vision, and dental insuranceWhy SkyRecruitment?SkyRecruitment's most recruitment clients have incredibly bright, mission-driven coworkers passionate about using modern web technologies to solve real-world problems---and we're multiplying. To continue building an engaging and dynamic organization, we're committed to giving everyone the support & connections with the best clients worldwide possible. We believe diverse perspectives and backgrounds are critical to building great technology, and our goal is to cultivate an environment where people feel equally valued and respected.
      ",False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True
