ID,source,company_name,company_id,min_yearly_salary,max_yearly_salary,company_link,description,python,sql,r,scala,tableau,power_bi,mysql,postgresql,nosql,etl,dax,aws,azure,remote,hybrid,on_site,junior,mid,senior
3742525833,LinkedIn,Trust In SODA,1333887069,97600,122000,https://uk.linkedin.com/company/trust-in-soda?trk=public_jobs_topcard_logo,"
Do you want to work for an amazing BaaS provider who are backed by one of the largest retail and commercial Banks in the UK?This role gives you the chance to have an impact on a fast-growing company that values its start-up culture, and this is shown in their remote-first policy that lets you choose how much you want to be in the office.Your responsibilities include:Work closely with the data platform and analytics team to ensure data security across all repositories.Support across a range of different areas of data security such as Data Discovery, Data Labelling, DLP selection, and utilising existing capabilities via GCP/AWS.Tech stack:· GraphQL· Java· Kafka· IOS· Android· Kubernetes· AWS· GCPThey are offering a salary of £80,000 - £100,000.If you are looking for a new path where you get to work on some amazing projects, have a flexible work from home policy, and have the autonomy to decide how your career progression will take place then Apply NOW.
",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3743910876,LinkedIn,Oakwell Hampton,1623928340,73200,85400,https://uk.linkedin.com/company/oakwell-hampton?trk=public_jobs_topcard_logo,"
Job Title: Senior Software Developer - Legal Tech Location: West Yorkshire (2 Days a Week In-Office)Salary: £60,000 - £70,000 (Dependent on Experience)Are you a highly skilled Senior Software Developer looking to make a significant impact in the legal industry? Do you have expertise in C#, .NET, JavaScript (VueJS or similar), Azure DevOps, and APIs? My client is an esteemed law firm in West Yorkshire who play a pivotal role in shaping the future of legal technology.Company Overview:My client is a prominent law firm dedicated to providing exceptional legal services. Their commitment to excellence extends beyond the courtroom, and they are seeking a Senior Software Developer to work on technology initiatives and transform the way they serve their clients.Position Overview:As a Senior Software Developer, you will be at the forefront of their efforts to innovate and optimize their legal tech systems. This role offers a unique blend of cutting-edge technology and the opportunity to work 2 days a week in their West Yorkshire office, fostering collaboration with legal professionals.Key Responsibilities:Develop and maintain legal tech solutions using C#, .NET, JavaScript (VueJS or similar), Azure DevOps, and APIs.Collaborate with legal clients to understand their unique requirements and translate them into tech solutions.Ensure the security and integrity of sensitive legal data.Keep up-to-date with industry trends and best practices to enhance their legal tech capabilities.Qualifications:5+ years of software development experience with a strong focus on C#, .NET, JavaScript (VueJS or similar), Azure DevOps, and APIs.Exceptional problem-solving skills and attention to detail.Effective communication skills to liaise with legal professionals and tech teams.What They Offer:Competitive salary in the range of £60,000 - £70,000, dependent on experience.2 days a week in their West Yorkshire office, with flexible remote work options.An opportunity to make a meaningful impact in the legal tech space.Professional growth and a clear path to progress into a leadership/strategy-focused role.How to Apply:If you're a Senior Software Developer with a passion for legal tech and an aspiration to drive innovation in the legal sector, please submit your CV for immediate consideration.My client is an equal opportunity employer and encourage applications from candidates of all backgrounds.Please note, my client cannot offer visa sponsorship and can only accept applications from UK based candidates.
",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
3744155140,LinkedIn,VRS UK,1712733539,51240,58560,https://uk.linkedin.com/showcase/vrs-uk/?trk=public_jobs_topcard_logo,"
        Our client is looking for a friendly and adaptable Software Engineer to join a team building the next generation of scientific analysis and instrument control software.Programming mainly in C#, you will be designing and building new applications against existing technology platforms and designing and implementing extensions to underlying frameworks for scientific instrument control, data acquisition and data processing.You must have a proven industrial track record with software coding, with a minimum of 2-5 years’ experience. C# .NET is essential and experience with PRISM, MVVM, WPF frameworks and MongoDB (NoSQL) OR SQL is highly desirable.Excellent communication skills and an Engineering/Software/Scientific background are a must.This is a full-time permanent position and applications are welcomed from early career and senior Software Engineers.If this sounds like the role for you then apply now!Key words: C#, WPF, WinForms, .NET, VB, Visual Basic, SQL, ASP, Windows Presentation Foundation, MALDI, surface analysis, mass spectrometry, Software, Developer, Engineer, Maintenance, Product Development, Manchester, Trafford, Warrington, Cheshire, Crewe, VRS8490DT.Please note that by submitting your application to VRS Ltd your details will be registered with us so that we can contact you about suitable job opportunities now and in future. You may unsubscribe at any time by emailing us directly via our website
      ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3744567472,LinkedIn,J R Rix & Sons Limited,1705274039,26.84,30.5,https://uk.linkedin.com/company/jr-rix-&-sons-ltd?trk=public_jobs_topcard_logo,"
🚀 Join Us as a Junior Developer! 🚀Why Us?Welcome to Rix Digital - where innovation meets opportunity. We're a team of visionaries, creators, and problem-solvers transforming a 150-year-old family business into a digital-first powerhouse. Our one-stop-shop approach serves 13 brands with services spanning Marketing, IT, projects, and development. Together, we're creating innovative customer experiences and digital products like accountabl.eco, Rix.co.uk Quote Tool, and Fuelmate. But there's much more to build...Who Are You?A tech enthusiast eager to learn and make a difference.Passionate about clean, efficient code.Excited to work on new features and functionalities.Skilled at troubleshooting and debugging.Ready to provide first-line software support.A collaborative team player.Committed to continuous learning and growth.Open to mentorship for expanding horizons.Skills, Qualifications & Experience:Bachelor’s degree in computer science, software engineering, or related field (or equivalent experience).Preferred 1-year commercial experience.Knowledge of JavaScript frameworks like Angular, React, or Vue.js.Familiarity with Node.js.Proficiency in tools such as Docker, Git, TypeScript, and cloud functions.We'd love it if you had:Experience in headless CMS.Understanding of database logic.Projects:Supporting the development of new features across multiple software platforms.Managing support backlogs for Accountabl.eco and Rix.co.uk.Schedule:Monday to Friday.Salary:£22-25k based on experience.Next Steps:Social interview.Final stage task-based interview.Ready to kick-start your career as a Junior Developer? Join us in shaping the future of digital innovation! 💼 #JuniorDeveloper #TechCareer #DigitalInnovation #JoinUs
",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3729513018,LinkedIn,Wolfspeed,1563267889,,,https://www.linkedin.com/company/wolfspeed?trk=public_jobs_topcard_logo,"
        Do you dream of making a difference in the world? Would you like to help create a more sustainable future for generations to come?Are you looking for a career in a fast-paced, innovative environment working with world class technology and products?Here at Wolfspeed, we are leading the charge into the future of innovation and manufacturing.We are a global powerhouse semiconductor company leading the transformation from silicon to silicon carbide and GaN technologies providing solutions for efficient energy consumption and a sustainable future. While there is a great deal of complexity in our designs and solutions, what we provide for our customers is simple – we make systems more efficient while reducing cost and increasing performance.Wolfspeed’s product families include Silicon Carbide materials, power-switching devices and RF devices targeted for various applications such as electric vehicles, fast charging, 5G, renewable energy and storage, and aerospace and defense.At Wolfspeed NI, we are on a mission to grow our pack and build diverse, multi-skilled teams that are empowered to shape the future of Wolfspeed. We are problem-solvers, unconventional thinkers and impassioned doers always striving to do things in a better way. We provide excellent learning and development opportunities to help you get to where you want to be and a flexible working environment that enables you to work where it works for you.We unleash the power of possibilities through hard work, collaboration and a passion for innovation.The RoleWolfspeed NI is looking for a Data Engineer to join our growing community of data experts. You will be part of a global, multi-disciplinary team who manage and support Data Analytics portfolio at Wolfspeed.You will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams. The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data solutions and building them from the ground up. The Data Engineer will support our software developers, database architects, data analysts and data scientists while ensuring optimal data delivery architecture is consistent throughout ongoing projects. The Data Engineer will be responsible for the day-to-day activities related to the implementation of new services and support for existing services.As a key member of the Wolfspeed Data Engineering Team, this candidate will be responsible for enabling and supporting the business analytics and reporting needs, by leveraging and implementing various business intelligence tools. Heavy emphasis will be placed on developing self-service dashboard capabilities and delivering business value through the design and implementation of business intelligence solutions, leveraging data that spans multiple data sources. Also contributes actively to the overall development and delivery of IT capabilities required to support business growth and provide a competitive advantage for Wolfspeed.What does your day-to-day look like?Provide technical expertise and execute the design, development and support of data solutions for Wolfspeed business partners, including configuration, administration, monitoring, performance tuning, debugging, and operationalization.Build and maintain data pipelines using Snowflake, dbt (data build tool), Azure Cloud (storage, VMs, containers, Azure Data Factory), Python, Docker and SQL. Participate in the development lifecycle using Agile / DevOps methodologies using Azure DevOps.Translate simple to complex user requirements into functional and actionable analytics, including data modeling.Serve as a subject matter expert for Wolfspeed operations for data integration from enterprise applications (SAP, Oracle, ModelN, Salesorce, Workday, etc.), using that knowledge to craft data solutions that provide maximum visibility to global stakeholders.Who are we looking for?We are looking for intelligent, driven individuals who are passionate about what they do and have exceptional teamwork skills. The skills and experience needed for this role are listed below. However, we understand that there might be a few requirements that you don’t meet or skills that you don’t yet have. That’s ok! If you are a smart, passionate, hardworking individual who is eager to learn we would like to speak with you about joining our wolf pack!Must HaveMinimum 4+ years’ experience in a Data Engineering role, or Software Engineering role with a focus on data.Hands-on skills with a programming language such as Python, Java, Go, etc.Public cloud experience (Azure, AWS or GCP)Writing complex SQL QueriesETL tools (Fivetran, Airbyte, Azure Data Factory, Talend) or writing custom data extraction applications, Data Modeling, Data Warehousing and working with large-scale datasets.Experience leveraging DevOps and lean development principles such as Continuous Integration, Continuous Delivery/Deployment using tools like Azure DevOps, Github, Gitlab, etc.Designing and building modern data pipelines and data streamsNice to havedbt (Data Build Tool)Containerization (Docker, Kubernetes)Big data technologies (Kafka, Spark)Experience supporting data & processing needs of enterprise applications such as SAP, Salesforce, Model N, Workday, Kronos, Service Now, etc.Experience with Semiconductor or High-Tech Manufacturing.Experience with BI tools (e.g., Power BI, Tableau, Looker)What can Wolfspeed offer you?An opportunity to join a highly motivated, inspiring team working on technology that is set to unleash new possibilities and create positive changes to the way we live.A fun, inclusive working environment providing fantastic learning and development programs designed to enable individuals to achieve career goals and grow with the company.Competitive salaryPerformance based bonus planFlexible work environment25 days annual leave plus 10 public holidaysPension planFull benefits package including private medical insurance
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3744583303,LinkedIn,Harrington Starr,844456839,109.8,109.8,https://uk.linkedin.com/company/harrington-starr?trk=public_jobs_topcard_logo,"
Data Engineer (Snowflake)Financial ServicesLondon (Hybrid)£90K plus bonuses and benefitsHarrington Starr has partnered with leading data and analytics firm on the forefront of capital markets innovation as they seek to hire an experienced Data Engineer. Our client extends its services to global exchange groups, banks, brokers, asset managers, and hedge fundsOur client refines financial data through precise parsing and their robust data pipelines prioritise engineering for performance and reliability, guaranteeing top-tier data curation for customers depending on their services for their workflows.They are seeking an experienced Data Engineer to join their team and play a pivotal role in expanding their world-class products on Snowflake for the marketplaceWhat you need:BSc, MSc, or PhD in Computer Science, Electrical Engineering, Data Science, or a related field.3+ years of hands-on experience as a Data Engineer, building ETL pipelines, processing financial data, and managing data lifecycle.Strong commercial experience developing on Snowflake.Proficient in AWS and utilizing cloud infrastructure for scalable data processing.Good understanding of SQL, Python and Linux.Knowledge of engineering best practices, including TDD, code reviews, code refactoring, and CI/CD.This role will be based in Central London, and they operate a hybrid remote working policy. The expected salary for this role is £90K and they offer an exceptional benefits package alongside thisPlease send your CV via the link or reach out directly to Graeme King at Harrington Starr for a confidential chat!
",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3744576807,LinkedIn,ITV,916081396,54900,61000,https://uk.linkedin.com/company/itv?trk=public_jobs_topcard_logo,"
Data Engineer ITV ConsumerPermanentOffice location: ITV White City, London Hiring range: £45,000 - £50,000Please note: This is to assist candidates in assessing their suitability for the role. The range does not represent a longer term salary commitment for the role.For more information please email TalkingCareers@itv.comYour work matters to millions.Shaping culture is in the DNA of ITV. So, it’s not surprising that you’ll find us in every home in the UK, our productions are famous all over the world and we’re at the forefront of the digital streaming revolution.When you join us, you enter a fun working environment. With opportunities to learn, to grow and make a real difference. Small enough that your impact’s felt in the business, but big enough that your impact reaches millions of people.Come develop your skills, change TV and the course of your career. Don’t just watch it. Be part of it. Join ITV.Your impact sends ripples.The teamOur data team is responsible for helping us realise the value of data. That could mean anything from up-skilling and training our people, to increasing our revenue through experimentation and personalisation. The list is truly endless. The Innovation strand consists of Data Scientists, Operational Researchers and Behavioural Scientists. As a mix of number crunchers and behavioural experts, they put their curiosity to work in influencing the business. As we enter the fourth industrial revolution, anyone who joins the team will have the opportunity to work on genuinely groundbreaking innovations so that we can continue to blend science into a creative business.The roleWe are currently looking for a Core/Mid level Data engineer, with a solid existing previous experience within data engineering functions, to join our team here at ITV. This role will be the ideal fit for a mid level/core data engineer, looking to continue to grow and develop their knowledge and experience within this field, whilst providing your existing experience and skills to our team. You will learn from the best and your skills will quickly develop under our award-winning Academy. You will work closely with cross functional teams gaining confidence as you follow a training framework. Skills you’ll need (minimum criteria)Previous solid experience within a data engineering functionExperience in designing and implementing data pipelines leveraging Spark, Kafka, SQS etc Strong Spark (Scala or Pyspark) experienceAbility to write production-grade Python and / or Scala codeExperience standardising ETL pipelinesExperience in deploying code using Jenkins as CI/CDKnowledge of cloud services, AWS, GCP or AzureOther things we’re looking for (key criteria)Passion for learning new skills and staying up to date with the latest technologiesBe a team player in our collaborative and cross-functional environmentStrong communication and collaboration abilities, with the ability to work effectively in a team environmentUnderstanding of data governance, data privacy, and security principles.ITV is for everyone.ITV strongly encourages applications for this role from disabled people. As a Disability Confident Leader, if you meet the minimum criteria for a role and you have declared that you are disabled, we’ll guarantee to take you to the next stage* (minimum criteria above).We're happy to discuss any support/personalisation you may need during our application and selection process as part of our reasonable adjustments. Drop us a line if you require anything at talkingcareers@itv.com.There may be a few exceptions where we are not able to take all eligible candidates to the next stage due to the volume of applications.Because those who make an impact deserve to be rewarded for it.ITV offers some great rewards and benefits including:Flexible working with a range of optionsGenerous holiday allowance, plus you can buy moreAnnual bonus opportunityCompetitive pension contributionSave as you earn - with an opportunity to buy ITV sharesWellbeing and volunteering days plus a wide range of opportunities to help you live a balanced and healthy life
",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3743672175,LinkedIn,NatWest Group,1701517803,61,79.3,https://uk.linkedin.com/company/natwest-group?trk=public_jobs_topcard_logo,"
        Our people work differently depending on their jobs and needs. From hybrid working to flexible hours , we have plenty of options that help our people to thrive.This role is based in the United Kingdom and as such all normal working days must be carried out in the United Kingdom.Join us as a Senior Data EngineerWorking in Tyl by NatWest Fintech, you'll be using your technical expertise to collaborate with colleagues and build effortless, digital first customer experiencesYou’ll be simplifying the bank through developing innovative data driven solutions, inspiring to be commercially successful through insight, and keeping our customers and the bank safe and secureParticipating actively in the data engineering community, you’ll deliver opportunities to support our strategic direction while building your network across the bankWhat You'll DoWe’ll look to you to drive value for the customer through modelling, sourcing and data transformation. You’ll be working closely with core technology and architecture teams to deliver strategic data solutions, while driving Agile and DevOps adoption in the delivery of data engineering.We’ll also expect you to be:Delivering the automation of data engineering pipelines through the removal of manual stagesDeveloping comprehensive knowledge of the bank’s data structures and metrics, advocating change where needed for product developmentEducating and embedding new data techniques into the business through role modelling, training and experiment design oversightDelivering data engineering strategies to build a scalable data architecture and customer feature rich dataset for data scientistsDeveloping solutions for streaming data ingestion and transformations in line with streaming strategyThe Skills You'll NeedTo be successful in this role, you’ll need to be an intermediate level programmer and data engineer with a qualification in Computer Science or Software Engineering. You’ll also need a strong understanding of data usage and dependencies with wider teams and the end customer, as well as a proven track record in extracting value and features from large scale data.You’ll also demonstrate:Extensive experience of ETL technical design, automated data quality testing, QA and documentation, data warehousing, data modelling and data wranglingExperience using RDMS, ETL pipelines, Python, Hadoop, SQL and a good understanding of modern code development practicesThe ability to manage multiple data and analytic systems and an awareness of decentralised data architecturesExperience of maintaining ML models, MLOp pipelines and model factoriesExperience of mentoring colleaguesGood critical thinking and proven problem solving abilitiesIt would be ideal if you have experience of using Synapse, Azure Data Lake, Azure Data Factory and Databricks.If you need any adjustments to support your application, such as information in alternative formats or special requirements to access our buildings, or if you’re eligible under the Disability Confident Scheme please contact us and we’ll do everything we can to help.Apply for this job
      ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3744127523,LinkedIn,Featurespace,618963478,,,https://uk.linkedin.com/company/featurespace?trk=public_jobs_topcard_logo,"
The OpportunityAs our Senior Data Engineer, you will help us achieve our goals and deliver success on behalf of our customers by developing and maintaining robust and performant data pipelines for extracting, transforming, and loading data from our ARIC platform into databased (ClickHouse). You will also collaborate with Product Managers to understand requirements, design data models, and develop dashboards in Apache Superset to present data to users; as well as developing and maintaining tooling to improve workflows for Data Scientists and Analytics Consultants.This is a hybrid role based in our Cambridge office, so you will ideally be comfortable coming into the office at least twice a week. If you’re interested in the role but require more flexibility, please speak to us!Day to DayCollaborating with Product Managers to engineer data pipelines and dashboards to serve relevant business and analytical data to users of the ARIC platformCollaborating with Data Scientists and Analytics Consultants to understand their workflows and develop solutions to improve themInteracting with users (both internal and external) to understand their problems and sharing this insight with the rest of the teamIdentifying risks and testing assumptions before developmentEnabling and supporting delivery teams to configure custom reporting configuration and dashboardsDeveloping and maintaining comprehensive documentation for data pipelines, database schemas, analytical solutions, and processes, ensuring clear and concise documentation standards are followedSupporting the delivery teams delivering the products you developCommunicating and presenting technical concepts and solutions effectively to both technical and non-technical stakeholdersChampioning software engineering process and process improvementsImproving team processes and providing input to future team strategyDeveloping a solid understanding of the fraud and financial crime industries, specifically data processing flows and analytical key performance indicatorsCoordinating work across multiple teams; writing tech specs; identifying risks and testing assumptions before developmentAbout YouMust haves:Good degree in a scientific or numerate discipline, e.g. Computer Science, Physics, Mathematics, Engineering or equivalent work experienceProficient in SQL, including the ability to write complex queries and optimize them for performanceA good understanding of database architectures and data layouts for efficient processingExperience designing data models and implementing data pipelines to serve data to end usersStrong problem-solving skills and the ability to analyse and understand complex data structuresExperience designing and developing applications in Python (or similar language)Experience with the full software development lifecycle including source control, testing, code review and build pipelinesExperience working in a Linux environmentExperience of collaborating with multiple stakeholders on technical projects; with strong, clear, concise written and verbal communication skillsGreat to haves:Experience building dashboards using data visualisation tools (e.g Apache Superset, Power BI etc.)Experience in the fraud, financial crime, or payment processing industriesExperience with column-oriented databases (e.g. ClickHouse, DuckDB)Experience working with high throughput, low latency real-time applicationsGood understanding of machine learning models and their development processEqual OpportunitiesHere at Featurespace we are committed to being a place of equality, inclusion and respect to provide a safe environment for you to bring your authentic self to work. We know that we gain as much strength from our differences as we do our similarities. We value diversity and are dedicated to listening and learning from each other to build and maintain a positive and productive culture. We appreciate this will be an ever-evolving focus for the business to ensure everyone feels supported and has a sense of belonging.
",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
3739444760,LinkedIn,Office Angels,1405853545,15.86,17.08,https://uk.linkedin.com/company/office-angels?trk=public_jobs_topcard_logo,"
Are you immediately available? Do you have experience in Data Analysis?JOB TITLE: Data Analysis AssistantLOCATION: WoolwichSALARY: £13.00 - £14.00 per hourTERM: TemporaryHOURS: Monday - Friday 8.00am - 4.00pmBENEFITS: Weekly pay, Perks at Work, Discount SchemesWe are now recruiting an Data Analysis Assistant to assist the Data Managers and the Director of Innovation & Systems in all matters relating to school and Trust data.If you are detail orientated with excellent communication skills please continue reading.The day to day duties in your new job would be:Assist in the collection and analysis of student performance dataCommunicate the results of data analysis and identification of patterns, trends and anomaliesAssist in the production and distribution of Student reports for parentsEnsure that all reports contain accurate data and are prepared to the required deadlinesSupport staff in their use of data in the classroom through training sessionsProvide data for student focused meetings and attend these meetings as and when requiredProduce and update teaching group lists as requiredPupport the scheduling and administration of Parents' EveningsSupport the preparation and completion of the Post-16 Student Census, and other Census returns as requiredProvide support to schools in scheduling and administering internal examinationsDeal with enquiries from a wide range of people (including staff, pupils, parents, visits and external agencies) by telephone, letter and in personUndertake other duties as required and which are commensurate with the level of responsibility of the postholderWe'd Love To Speak To Candidates Who HaveExperience in a similar roleAn enhanced DBSAbility to convey information clearly and accurately both orally and in writingSystematic and thorough working approach with the ability to work independentlyImmediately availability and happy to commit to a temporary positionAMAZING* Benefits of becoming an Office Angels Temp:Weekly PayUp to 28 days annual leaveThe chance to enter our raffle three times each month to win a £20 voucher of your choice!Dedicated consultant to support your job searchFirst opportunity to see permanent positionsAccess to free eyecare vouchersTemp of the Month awardsTimesheets can be completed on mobile devicesPerks at work Discount schemesAccess to Well-being platforms Next steps…If you're interested in the above role, are available to start immediately and have the skills and attributes listed above then please send me your most up to date CV today.Alternatively if you are not looking for a new role but you have friends, family or colleagues who are looking for a new role, please send them our way! We have a fantastic Refer a Friend Scheme below where you will receive a £100 voucher if we place them! *T&Cs apply. All you need to do is ask them to send their CV to us and quote your name in the email to say you recommended them.Unfortunately, due to the volume of responses we receive we are unable to respond to everyone however if you are shortlisted, we will contact you within 48 hours.Office Angels acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers. Office Angels UK is an Equal Opportunities Employer.By applying for this role your details will be submitted to Office Angels. Our Candidate Privacy Information Statement explaining how we will use your information is available on our website. Salary13 -14 / Hourly
",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
3744461126,LinkedIn,Information Commissioner's Office,726028886,49489.3,49489.3,https://uk.linkedin.com/company/information-commissioner's-office?trk=public_jobs_topcard_logo,"
Job Summary About the role  The role collects, organises and studies data using tools and techniques for data analysis and data visualisation to provide actionable business insights  The role identifies, collects and migrates data to and from a range of systems for business information purposes  The role manages, cleans, abstracts and aggregates data in order to perform a range of analytical studies on that data, presenting data, insights and conclusions in the most appropriate format for users  The role will support the delivery of value from data for the ICO and for its stakeholders such as individuals, businesses, public and third sector organisations Job Description Key Responsibilities  Creating insights from ICO and third party data to drive business decision making, using a range of analysis and visualisation tools  Ensuring that data is checked for sufficient quality on which to base business insights, feeding issues with data quality back to the appropriate teams  Prototyping reports and developing productionised solutions  Ensuring that data insights are following best practices for statistical accuracy, ethics and accessibility  Ensuring that the appropriate Data Privacy Impact Assessments (DPIAs) are completed prior to the execution of new data analytics use cases  Providing appropriate technical support for data analysis products and services for incident and problem resolution Person specificationAbout You Experience relevant to the role requirements, as described in the role responsibilities and person specification, and accumulated through any combination of academic or vocational qualifications or experience  Experience of creating data analytics reports, dashboards and visualisations in support of a wide range of contexts and use cases.  Experience of using data analytics technologies both on-premise and cloud-based.  Experience of applying data governance and data protection principles to analytics.  Experience of the Microsoft stack for data warehousing and analytics including SQL Server, Power BI, SSRS and Azure; or equivalent technologies.  Extensive knowledge of data and data analytics technologies on-premise and in the cloud, and ability to apply this to the role.  Knowledge of statistical methodologies and data analysis techniques. Able to select the right approach to creating meaningful and actionable insights.  Actively keeps informed of industry developments to make cost-effective use of new and emerging tools and technologies.  Knowledge of the public sector and regulatory environment, or clear appreciation of specifics and complexities and how they would influence the role.  Knowledge of the data protection and privacy landscape, regulations and obligations for data practitioners.  Ability to deal with complexity and ambiguity, creative problem solving and developing innovative solutions.  Understanding of wider DDaT profession and practices and their relationship with Data. Experience of delivering using adaptive methodologies such as Agile.  Communicating effectively across organisational boundaries, understanding the context. Alongside your salary of £40,565, Information Commissioner's Office contributes £10,952 towards you being a member of the Civil Service Defined Benefit Pension scheme. Find out what benefits a Civil Service Pension provides.Please visit ico.jobs for full details, including salary and benefits.Selection process details Equality, diversity, and inclusion The ICO is committed to promoting and enhancing equality, diversity, and inclusion. We are focused on developing a workforce that is representative of the communities we serve and together we are building an inclusive workplace where all of our colleagues have the opportunity to make a real difference. We are championing this through our Equality Diversity and Inclusion Board together with a number of staff networks. Read more about our commitment on our website.If you have a disability or impairment and have difficulty using our online application system, please email the HR team at recruitment@ico.org.uk who can arrange for you to submit an application via an alternative method. Closing Date Please submit your CV by 23:59, Thursday 9th NovemberWe reserve the right to close this vacancy before this date should we receive sufficient applications. Please apply as soon as possible to ensure your application is considered.Feedback will only be provided if you attend an interview or assessment.SecuritySuccessful candidates must undergo a criminal record check.People working with government assets must complete baseline personnel security standard (opens in new window) checks.MedicalSuccessful candidates will be expected to have a medical.Nationality RequirementsThis job is broadly open to the following groups:UK nationalsnationals of the Republic of Irelandnationals of Commonwealth countries who have the right to work in the UKnationals of the EU, Switzerland, Norway, Iceland or Liechtenstein and family members of those nationalities with settled or pre-settled status under the European Union Settlement Scheme (EUSS) (opens in a new window) nationals of the EU, Switzerland, Norway, Iceland or Liechtenstein and family members of those nationalities who have made a valid application for settled or pre-settled status under the European Union Settlement Scheme (EUSS)individuals with limited leave to remain or indefinite leave to remain who were eligible to apply for EUSS on or before 31 December 2020Turkish nationals, and certain family members of Turkish nationals, who have accrued the right to work in the Civil ServiceFurther information on nationality requirements (opens in a new window)Working for the Civil ServiceThe Civil Service Code (opens in a new window) sets out the standards of behaviour expected of civil servants.We recruit by merit on the basis of fair and open competition, as outlined in the Civil Service Commission's recruitment principles (opens in a new window) .The Civil Service embraces diversity and promotes equal opportunities. As such, we run a Disability Confident Scheme (DCS) for candidates with disabilities who meet the minimum selection criteria.Once this job has closed, the job advert will no longer be available. You may want to save a copy for your records.Contact point for applicantsJob contact :  Name : recruitment@ico.org.uk  Email : recruitment@ico.org.uk Recruitment team Email : recruitment@ico.org.uk
",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
3743911532,LinkedIn,Paramount Recruitment,220393354,,,https://uk.linkedin.com/company/paramount-recruitment?trk=public_jobs_topcard_logo,"
Senior Data Engineer Oxford – Hybrid working.After a successful funding round this exciting Oxford based biotech are looking to grow their engineering team. The company work across a broad range of disease areas, using their platform to work alongside industry experts to assist in the development of novel medicines and treatments.This position will work within the small, but experienced engineering team to build, design and maintain the companies’ data platform. You’ll also have responsibility for optimising their data transformation pipelines, to ensure data quality.This biotech are looking for an experienced Data Engineer with an extensive background in big data technologies. You’ll need to be proficient in Python, DBT and SQL. Azure and Terraform experience are also required for this position.Your Responsibilities May IncludePlatform optimisation – For security and performanceManaging and optimising data pipelines to ensure data quality, consistency, and availabilityDesign and implement DAGs in Argo WorkflowConstruct data transformations in PostgreSQL using DHT.Collaborate with other teams within the company to support their workflows.Ideally You Will HaveUniversity degree in computer science or related fieldSeveral years’ experience in data engineering (strong focus on big data technologies and cloud computing)Proficiency in PythonProficiency in SQL (preferably PostgreSQL)Demonstratable experience using DBT to design & maintain complex data transformationsStrong experience in data warehousing and data modellingThis would be a great opportunity for a mid level Data Engineer to take the next step in their career, within an exciting biotech with big growth plans. If you are interested in finding more about this role please send your CV to cbeasley@pararecruit.com
      ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
